0.000000,0.000000,0.000000
0.000000,0.000292,-167.440643
0.000000,0.000846,-484.848480
0.000000,0.001400,-802.256348
0.000000,0.001692,-969.696960
0.000000,0.001984,-1137.137573
0.000000,0.002538,-1454.545410
0.000000,0.003093,-1771.953247
0.000000,0.003385,-1939.393921
0.000000,0.003677,-2106.834473
0.000000,0.004231,-2424.242432
0.000000,0.004785,-2741.650146
0.000000,0.005077,-2909.090820
0.000000,0.005369,-3076.531494
0.000000,0.005923,-3393.939453
0.000000,0.006478,-3711.347168
0.000000,0.006770,-3878.787842
0.000000,0.007062,-4046.228516
0.000000,0.007616,-4363.636230
0.000000,0.008170,-4681.044434
0.000000,0.008462,-4848.484863
0.000000,0.008754,-5015.925293
0.000000,0.009309,-5333.333496
0.000000,0.009863,-5650.741211
0.000000,0.010155,-5818.181641
0.000000,0.010447,-5985.622559
0.000000,0.011001,-6303.030273
0.000000,0.011555,-6620.437988
0.000000,0.011847,-6787.878906
0.000000,0.012139,-6955.319336
0.000000,0.012694,-7272.727051
0.000000,0.013248,-7590.135254
0.000000,0.013540,-7757.575684
0.000000,0.013832,-7925.016602
0.000000,0.014386,-8242.423828
0.000000,0.014940,-8559.832031
0.000000,0.015232,-8727.272461
0.000000,0.015524,-8894.712891
0.000000,0.016078,-9212.121094
0.000000,0.016632,-9529.529297
0.000000,0.016924,-9696.969727
0.000000,0.017216,-9864.410156
0.000000,0.017771,-10181.818359
0.000000,0.018325,-10499.225586
0.000000,0.018617,-10666.666992
0.000000,0.018909,-10834.107422
0.000000,0.019463,-11151.515625
0.000000,0.020017,-11468.922852
0.000000,0.020309,-11636.363281
0.000000,0.020601,-11803.804688
0.000000,0.021156,-12121.211914
0.000000,0.021710,-12438.620117
0.000000,0.022002,-12606.060547
0.000000,0.022294,-12773.500977
0.000000,0.022848,-13090.909180
0.000000,0.023402,-13408.317383
0.000000,0.023694,-13575.757812
0.000000,0.023986,-13743.198242
0.000000,0.024541,-14060.606445
0.000000,0.025095,-14378.013672
0.000000,0.025387,-14545.454102
0.000000,0.025679,-14712.895508
0.000000,0.026233,-15030.302734
0.000000,0.026787,-15347.710938
0.000000,0.027079,-15515.151367
0.000000,0.027371,-15682.591797
0.000000,0.027925,-16000.000000
0.000000,0.028479,-16317.408203
0.000000,0.028771,-16484.847656
0.000000,0.029063,-16652.289062
0.000000,0.029617,-16969.697266
0.000000,0.030172,-17287.105469
0.000000,0.030464,-17454.544922
0.000000,0.030756,-17621.986328
0.000000,0.031310,-17939.394531
0.000000,0.031864,-18256.802734
0.000000,0.032156,-18424.242188
0.000000,0.032448,-18591.683594
0.000000,0.033002,-18909.091797
0.000000,0.033557,-19226.498047
0.000000,0.033849,-19393.939453
0.000000,0.034141,-19561.380859
0.000000,0.034695,-19878.787109
0.000000,0.035249,-20196.195312
0.000000,0.035541,-20363.636719
0.000000,0.035833,-20531.076172
0.000000,0.036387,-20848.484375
0.000000,0.036942,-21165.892578
0.000000,0.037234,-21333.333984
0.000000,0.037526,-21500.773438
0.000000,0.038080,-21818.181641
0.000000,0.038634,-22135.589844
0.000000,0.038926,-22303.031250
0.000000,0.039218,-22470.470703
0.000000,0.039772,-22787.878906
0.000000,0.040327,-23105.287109
0.000000,0.040619,-23272.726562
0.000000,0.040911,-23440.167969
0.000000,0.041465,-23757.576172
0.000000,0.042019,-24074.984375
0.000000,0.042311,-24242.423828
0.000000,0.042603,-24409.865234
0.000000,0.043157,-24727.273438
0.000000,0.043711,-25044.679688
0.000000,0.044003,-25212.121094
0.000000,0.044295,-25379.562500
0.000000,0.044850,-25696.968750
0.000000,0.045404,-26014.376953
0.000000,0.045696,-26181.818359
0.000000,0.045988,-26349.259766
0.000000,0.046542,-26666.666016
0.000000,0.047096,-26984.074219
0.000000,0.047388,-27151.515625
0.000000,0.047680,-27318.955078
0.000000,0.048234,-27636.363281
0.000000,0.048789,-27953.771484
0.000000,0.049081,-28121.212891
0.000000,0.049373,-28288.652344
0.000000,0.049927,-28606.060547
0.000000,0.050481,-28923.468750
0.000000,0.050773,-29090.908203
0.000000,0.051065,-29258.349609
0.000000,0.051619,-29575.757812
0.000000,0.052174,-29893.166016
0.000000,0.052466,-30060.605469
0.000000,0.052758,-30228.046875
0.000000,0.053312,-30545.455078
0.000000,0.053866,-30862.863281
0.000000,0.054158,-31030.302734
0.000000,0.054450,-31197.744141
0.000000,0.055004,-31515.152344
0.000000,0.055559,-31832.558594
0.000000,0.055851,-32000.000000
171.334610,0.000000,0.000000
171.334610,0.000292,-167.440643
171.334610,0.000846,-484.848480
171.334610,0.001400,-802.256348
171.334610,0.001692,-969.696960
171.334610,0.001984,-1137.137573
171.334610,0.002538,-1454.545410
171.334610,0.003093,-1771.953247
171.334610,0.003385,-1939.393921
171.334610,0.003677,-2106.834473
171.334610,0.004231,-2424.242432
171.334610,0.004785,-2741.650146
171.334610,0.005077,-2909.090820
171.334610,0.005369,-3076.531494
171.334610,0.005923,-3393.939453
171.334610,0.006478,-3711.347168
171.334610,0.006770,-3878.787842
171.334610,0.007062,-4046.228516
171.334610,0.007616,-4363.636230
171.334610,0.008170,-4681.044434
171.334610,0.008462,-4848.484863
171.334610,0.008754,-5015.925293
171.334610,0.009308,-5333.333496
171.334610,0.009863,-5650.741211
171.334610,0.010155,-5818.181641
171.334610,0.010447,-5985.622559
171.334610,0.011001,-6303.030273
171.334610,0.011555,-6620.437988
171.334610,0.011847,-6787.878906
171.334610,0.012139,-6955.319336
171.334610,0.012693,-7272.727051
171.334610,0.013248,-7590.135254
171.334610,0.013540,-7757.575684
171.334610,0.013832,-7925.016602
171.334610,0.014386,-8242.423828
171.334610,0.014940,-8559.832031
171.334610,0.015232,-8727.272461
171.334610,0.015524,-8894.712891
171.334610,0.016078,-9212.121094
171.334610,0.016632,-9529.529297
171.334610,0.016924,-9696.969727
171.334610,0.017216,-9864.410156
171.334610,0.017771,-10181.818359
171.334610,0.018325,-10499.225586
171.334610,0.018617,-10666.666992
171.334610,0.018909,-10834.107422
171.334610,0.019463,-11151.515625
171.334610,0.020017,-11468.922852
171.334610,0.020309,-11636.363281
171.334610,0.020601,-11803.804688
171.334610,0.021155,-12121.211914
171.334610,0.021710,-12438.620117
171.334610,0.022002,-12606.060547
171.334610,0.022294,-12773.500977
171.334610,0.022848,-13090.909180
171.334610,0.023402,-13408.317383
171.334610,0.023694,-13575.757812
171.334610,0.023986,-13743.198242
171.334610,0.024540,-14060.606445
171.334610,0.025095,-14378.013672
171.334610,0.025387,-14545.454102
171.334610,0.025679,-14712.895508
171.334610,0.026233,-15030.302734
171.334610,0.026787,-15347.710938
171.334610,0.027079,-15515.151367
171.334610,0.027371,-15682.591797
171.334610,0.027925,-16000.000000
171.334610,0.028479,-16317.408203
171.334610,0.028771,-16484.847656
171.334610,0.029063,-16652.289062
171.334610,0.029618,-16969.697266
171.334610,0.030172,-17287.105469
171.334610,0.030464,-17454.544922
171.334610,0.030756,-17621.986328
171.334610,0.031310,-17939.394531
171.334610,0.031864,-18256.802734
171.334610,0.032156,-18424.242188
171.334610,0.032448,-18591.683594
171.334610,0.033003,-18909.091797
171.334610,0.033557,-19226.498047
171.334610,0.033849,-19393.939453
171.334610,0.034141,-19561.380859
171.334610,0.034695,-19878.787109
171.334610,0.035249,-20196.195312
171.334610,0.035541,-20363.636719
171.334610,0.035833,-20531.076172
171.334610,0.036388,-20848.484375
171.334610,0.036942,-21165.892578
171.334610,0.037234,-21333.333984
171.334610,0.037526,-21500.773438
171.334610,0.038080,-21818.181641
171.334610,0.038634,-22135.589844
171.334610,0.038926,-22303.031250
171.334610,0.039218,-22470.470703
171.334610,0.039772,-22787.878906
171.334610,0.040327,-23105.287109
171.334610,0.040619,-23272.726562
171.334610,0.040911,-23440.167969
171.334610,0.041465,-23757.576172
171.334610,0.042019,-24074.984375
171.334610,0.042311,-24242.423828
171.334610,0.042603,-24409.865234
171.334610,0.043157,-24727.273438
171.334610,0.043711,-25044.679688
171.334610,0.044003,-25212.121094
171.334610,0.044295,-25379.562500
171.334610,0.044850,-25696.968750
171.334610,0.045404,-26014.376953
171.334610,0.045696,-26181.818359
171.334610,0.045988,-26349.259766
171.334610,0.046542,-26666.666016
171.334610,0.047096,-26984.074219
171.334610,0.047388,-27151.515625
171.334610,0.047680,-27318.955078
171.334610,0.048235,-27636.363281
171.334610,0.048789,-27953.771484
171.334610,0.049081,-28121.212891
171.334610,0.049373,-28288.652344
171.334610,0.049927,-28606.060547
171.334610,0.050481,-28923.468750
171.334610,0.050773,-29090.908203
171.334610,0.051065,-29258.349609
171.334610,0.051620,-29575.757812
171.334610,0.052174,-29893.166016
171.334610,0.052466,-30060.605469
171.334610,0.052758,-30228.046875
171.334610,0.053312,-30545.455078
171.334610,0.053866,-30862.863281
171.334610,0.054158,-31030.302734
171.334610,0.054450,-31197.744141
171.334610,0.055005,-31515.152344
171.334610,0.055561,-31832.558594
171.334610,0.055851,-32000.000000
496.124023,0.000000,0.000000
496.124023,0.000292,-167.440643
496.124023,0.000846,-484.848480
496.124023,0.001400,-802.256348
496.124023,0.001692,-969.696960
496.124023,0.001984,-1137.137573
496.124023,0.002538,-1454.545410
496.124023,0.003093,-1771.953247
496.124023,0.003385,-1939.393921
496.124023,0.003677,-2106.834473
496.124023,0.004231,-2424.242432
496.124023,0.004785,-2741.650146
496.124023,0.005077,-2909.090820
496.124023,0.005369,-3076.531494
496.124023,0.005923,-3393.939453
496.124023,0.006477,-3711.347168
496.124023,0.006770,-3878.787842
496.124023,0.007062,-4046.228516
496.124023,0.007616,-4363.636230
496.124023,0.008170,-4681.044434
496.124023,0.008462,-4848.484863
496.124023,0.008754,-5015.925293
496.124023,0.009308,-5333.333496
496.124023,0.009862,-5650.741211
496.124023,0.010155,-5818.181641
496.124023,0.010447,-5985.622559
496.124023,0.011001,-6303.030273
496.124023,0.011555,-6620.437988
496.124023,0.011847,-6787.878906
496.124023,0.012139,-6955.319336
496.124023,0.012693,-7272.727051
496.124023,0.013247,-7590.135254
496.124023,0.013540,-7757.575684
496.124023,0.013832,-7925.016602
496.124023,0.014386,-8242.423828
496.124023,0.014940,-8559.832031
496.124023,0.015232,-8727.272461
496.124023,0.015524,-8894.712891
496.124023,0.016078,-9212.121094
496.124023,0.016632,-9529.529297
496.124023,0.016924,-9696.969727
496.124023,0.017217,-9864.410156
496.124023,0.017771,-10181.818359
496.124023,0.018325,-10499.225586
496.124023,0.018617,-10666.666992
496.124023,0.018909,-10834.107422
496.124023,0.019463,-11151.515625
496.124023,0.020017,-11468.922852
496.124023,0.020309,-11636.363281
496.124023,0.020601,-11803.804688
496.124023,0.021155,-12121.211914
496.124023,0.021709,-12438.620117
496.124023,0.022002,-12606.060547
496.124023,0.022294,-12773.500977
496.124023,0.022848,-13090.909180
496.124023,0.023402,-13408.317383
496.124023,0.023694,-13575.757812
496.124023,0.023986,-13743.198242
496.124023,0.024540,-14060.606445
496.124023,0.025094,-14378.013672
496.124023,0.025387,-14545.454102
496.124023,0.025679,-14712.895508
496.124023,0.026233,-15030.302734
496.124023,0.026787,-15347.710938
496.124023,0.027079,-15515.151367
496.124023,0.027371,-15682.591797
496.124023,0.027925,-16000.000000
496.124023,0.028479,-16317.408203
496.124023,0.028771,-16484.847656
496.124023,0.029064,-16652.289062
496.124023,0.029618,-16969.697266
496.124023,0.030172,-17287.105469
496.124023,0.030464,-17454.544922
496.124023,0.030756,-17621.986328
496.124023,0.031310,-17939.394531
496.124023,0.031864,-18256.802734
496.124023,0.032156,-18424.242188
496.124023,0.032449,-18591.683594
496.124023,0.033003,-18909.091797
496.124023,0.033557,-19226.498047
496.124023,0.033849,-19393.939453
496.124023,0.034141,-19561.380859
496.124023,0.034695,-19878.787109
496.124023,0.035249,-20196.195312
496.124023,0.035541,-20363.636719
496.124023,0.035834,-20531.076172
496.124023,0.036388,-20848.484375
496.124023,0.036942,-21165.892578
496.124023,0.037234,-21333.333984
496.124023,0.037526,-21500.773438
496.124023,0.038080,-21818.181641
496.124023,0.038634,-22135.589844
496.124023,0.038926,-22303.031250
496.124023,0.039218,-22470.470703
496.124023,0.039772,-22787.878906
496.124023,0.040326,-23105.287109
496.124023,0.040619,-23272.726562
496.124023,0.040911,-23440.167969
496.124023,0.041465,-23757.576172
496.124023,0.042019,-24074.984375
496.124023,0.042311,-24242.423828
496.124023,0.042603,-24409.865234
496.124023,0.043157,-24727.273438
496.124023,0.043711,-25044.679688
496.124023,0.044003,-25212.121094
496.124023,0.044296,-25379.562500
496.124023,0.044850,-25696.968750
496.124023,0.045404,-26014.376953
496.124023,0.045696,-26181.818359
